>2015-06-11_11-08-05;app;pantalla de carga
>2015-06-11_11-16-08;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,660.0
>2015-06-11_11-16-08;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,680.0
>2015-06-11_11-16-08;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,680.0
>2015-06-11_11-16-10;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,660.0
>2015-06-11_11-16-10;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,660.0
>2015-06-11_11-16-10;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,640.0
>2015-06-11_11-16-10;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,640.0
>2015-06-11_11-16-10;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,620.0
>2015-06-11_11-16-10;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,620.0
>2015-06-11_11-16-11;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,600.0
>2015-06-11_11-16-11;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,600.0
>2015-06-11_11-16-11;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,580.0
>2015-06-11_11-16-11;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,580.0
>2015-06-11_11-16-11;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,560.0
>2015-06-11_11-16-11;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,560.0
>2015-06-11_11-16-11;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,580.0
>2015-06-11_11-16-11;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,580.0
>2015-06-11_11-16-11;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,600.0
>2015-06-11_11-16-11;zona segura;zona segura establecida: 37.89122396963205,-4.778537414968014,600.0
>2015-06-11_11-16-23;configuracion;bateria
>2015-06-11_11-16-42;boton;modo ducha pulsado
>2015-06-11_11-16-44;modo ducha;iniciado con minutos : 60
>2015-06-11_11-16-47;app;cerrada

