>2015-05-28_08-50-23;app;pantalla de carga
>2015-05-28_08-55-57;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2380.0
>2015-05-28_08-55-57;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2410.0
>2015-05-28_08-55-57;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2410.0
>2015-05-28_08-55-57;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2430.0
>2015-05-28_08-55-57;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2430.0
>2015-05-28_08-55-57;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2500.0
>2015-05-28_08-55-57;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2500.0
>2015-05-28_08-55-57;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2510.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2510.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2550.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2550.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2560.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2560.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2530.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2530.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2510.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2510.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2500.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2500.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2480.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2480.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2460.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2460.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2440.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2440.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2430.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2430.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2440.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2440.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2460.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2460.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2480.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2480.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2500.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2500.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2510.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2510.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2530.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2530.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2550.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2550.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2510.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2510.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2500.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2500.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2460.0
>2015-05-28_08-55-58;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2460.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2430.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2430.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2390.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2390.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2380.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2380.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2360.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2360.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2320.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2320.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2270.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2270.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2240.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2240.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2190.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2190.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2170.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2170.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2090.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2090.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2070.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2070.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2030.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2030.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2000.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,2000.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1970.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1970.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1950.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1950.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1930.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1930.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1910.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1910.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1900.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1900.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1880.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1880.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1930.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1930.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1960.0
>2015-05-28_08-55-59;zona segura;zona segura establecida: 37.89837503105979,-4.722682423889637,1960.0
>2015-05-28_08-56-19;boton;volver a casa pulsado
>2015-05-28_08-56-19;boton;volver a casa con datos: 37.89837503105979, -4.722682423889637
>2015-05-28_08-57-05;boton;contactos pulsado
>2015-05-28_08-57-05;configuracion;personas contacto
>2015-05-28_08-57-25;boton;configuracion pulsado
>2015-05-28_08-57-25;configuracion;opciones usuario
>2015-05-28_08-58-28;boton;configuracion pulsado
>2015-05-28_08-58-28;configuracion;opciones usuario
>2015-05-28_08-59-36;boton;alerta pulsado
>2015-05-28_08-59-38;boton;alerta pulsado
>2015-05-28_08-59-38;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-30;boton;alerta pulsado
>2015-05-28_09-00-30;boton;alerta pulsado
>2015-05-28_09-00-30;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-30;boton;alerta pulsado
>2015-05-28_09-00-30;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-30;boton;alerta pulsado
>2015-05-28_09-00-30;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-30;boton;alerta pulsado
>2015-05-28_09-00-30;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-30;boton;alerta pulsado
>2015-05-28_09-00-31;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-31;boton;alerta pulsado
>2015-05-28_09-00-31;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-31;boton;alerta pulsado
>2015-05-28_09-00-31;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-31;boton;alerta pulsado
>2015-05-28_09-00-31;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-31;boton;alerta pulsado
>2015-05-28_09-00-31;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-31;boton;alerta pulsado
>2015-05-28_09-00-31;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-31;boton;alerta pulsado
>2015-05-28_09-00-31;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-31;boton;alerta pulsado
>2015-05-28_09-00-31;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-32;boton;alerta pulsado
>2015-05-28_09-00-32;boton;alerta pulsado cuenta atras cancelada
>2015-05-28_09-00-32;boton;alerta pulsado
>2015-05-28_09-00-32;boton;alerta pulsado cuenta atras cancelada
