>2015-06-05_12-15-24;app;pantalla de carga
>2015-06-05_12-17-29;zona segura;zona segura establecida: 37.869135,-4.776789,2060.0
>2015-06-05_12-17-29;zona segura;zona segura establecida: 37.869135,-4.776789,2060.0
>2015-06-05_12-17-29;zona segura;zona segura establecida: 37.869135,-4.776789,2210.0
>2015-06-05_12-17-29;zona segura;zona segura establecida: 37.869135,-4.776789,2210.0
>2015-06-05_12-17-29;zona segura;zona segura establecida: 37.869135,-4.776789,2330.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2330.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2430.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2430.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2520.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2520.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2610.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2610.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2670.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2670.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2730.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2730.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2790.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2790.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2830.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2830.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2870.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2870.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2910.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2910.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2930.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2930.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2970.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2970.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2920.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2920.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2880.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2880.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2700.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2700.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2420.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2420.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2140.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,2140.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1910.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1910.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1660.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1660.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1570.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1570.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1440.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1440.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1410.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1410.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1370.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1370.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1340.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1340.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1280.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1280.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1230.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1230.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1170.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1170.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1100.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1100.0
>2015-06-05_12-17-30;zona segura;zona segura establecida: 37.869135,-4.776789,1030.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,1030.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,980.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,980.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,920.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,920.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,880.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,880.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,840.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,840.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,820.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,820.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,780.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,780.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,750.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,750.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,690.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,690.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,660.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,660.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,620.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,620.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,580.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,580.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,530.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,530.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,480.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,480.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,430.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,430.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,370.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,370.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,330.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,330.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,260.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,260.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,210.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,210.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,160.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,160.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,140.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,140.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,100.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,100.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,60.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,60.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,30.0
>2015-06-05_12-17-31;zona segura;zona segura establecida: 37.869135,-4.776789,30.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,70.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,70.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,120.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,120.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,160.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,160.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,200.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,200.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,240.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,240.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,260.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,260.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,300.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,300.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,330.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,330.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,370.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,370.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,410.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,410.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,430.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,430.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,470.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,470.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,430.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,430.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,390.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,390.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,350.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,350.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,330.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,330.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,290.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,290.0
>2015-06-05_12-17-32;zona segura;zona segura establecida: 37.869135,-4.776789,250.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,250.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,230.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,230.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,190.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,190.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,150.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,150.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,200.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,200.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,240.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,240.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,260.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,260.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,300.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,300.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,340.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,340.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,370.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,370.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,390.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,390.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,370.0
>2015-06-05_12-17-33;zona segura;zona segura establecida: 37.869135,-4.776789,370.0
>2015-06-05_12-17-34;zona segura;zona segura establecida: 37.869135,-4.776789,330.0
>2015-06-05_12-17-34;zona segura;zona segura establecida: 37.869135,-4.776789,330.0
>2015-06-05_12-17-34;zona segura;zona segura establecida: 37.869135,-4.776789,350.0
>2015-06-05_12-17-34;zona segura;zona segura establecida: 37.869135,-4.776789,350.0
>2015-06-05_12-17-34;zona segura;zona segura establecida: 37.869135,-4.776789,370.0
>2015-06-05_12-17-34;zona segura;zona segura establecida: 37.869135,-4.776789,370.0
>2015-06-05_12-17-38;zona segura;zona segura establecida: 37.869135,-4.776789,650.0
>2015-06-05_12-17-38;zona segura;zona segura establecida: 37.869135,-4.776789,650.0
>2015-06-05_12-17-39;zona segura;zona segura establecida: 37.869135,-4.776789,690.0
>2015-06-05_12-17-39;zona segura;zona segura establecida: 37.869135,-4.776789,690.0
>2015-06-05_12-17-39;zona segura;zona segura establecida: 37.869135,-4.776789,730.0
>2015-06-05_12-17-39;zona segura;zona segura establecida: 37.869135,-4.776789,730.0
>2015-06-05_12-17-39;zona segura;zona segura establecida: 37.869135,-4.776789,750.0
>2015-06-05_12-17-39;zona segura;zona segura establecida: 37.869135,-4.776789,750.0
>2015-06-05_12-17-39;zona segura;zona segura establecida: 37.869135,-4.776789,800.0
>2015-06-05_12-17-39;zona segura;zona segura establecida: 37.869135,-4.776789,800.0
>2015-06-05_12-17-39;zona segura;zona segura establecida: 37.869135,-4.776789,830.0
>2015-06-05_12-17-39;zona segura;zona segura establecida: 37.869135,-4.776789,830.0
>2015-06-05_12-17-39;zona segura;zona segura establecida: 37.869135,-4.776789,870.0
>2015-06-05_12-17-39;zona segura;zona segura establecida: 37.869135,-4.776789,870.0
>2015-06-05_12-17-40;zona segura;zona segura establecida: 37.869135,-4.776789,890.0
>2015-06-05_12-17-40;zona segura;zona segura establecida: 37.869135,-4.776789,890.0
>2015-06-05_12-17-40;zona segura;zona segura establecida: 37.869135,-4.776789,930.0
>2015-06-05_12-17-40;zona segura;zona segura establecida: 37.869135,-4.776789,930.0
>2015-06-05_12-17-40;zona segura;zona segura establecida: 37.869135,-4.776789,970.0
>2015-06-05_12-17-40;zona segura;zona segura establecida: 37.869135,-4.776789,970.0
>2015-06-05_12-17-40;zona segura;zona segura establecida: 37.869135,-4.776789,1000.0
>2015-06-05_12-17-40;zona segura;zona segura establecida: 37.869135,-4.776789,1000.0
>2015-06-05_12-17-48;zona segura;zona segura establecida: 37.869135,-4.776789,1070.0
>2015-06-05_12-17-48;zona segura;zona segura establecida: 37.869135,-4.776789,1070.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1120.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1120.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1160.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1160.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1200.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1200.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1230.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1230.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1260.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1260.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1290.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1290.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1330.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1330.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1370.0
>2015-06-05_12-17-49;zona segura;zona segura establecida: 37.869135,-4.776789,1370.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1390.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1390.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1430.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1430.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1470.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1470.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1510.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1510.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1530.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1530.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1580.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1580.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1610.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1610.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1690.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1690.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1710.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1710.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1750.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1750.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1790.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1790.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1830.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1830.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1850.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1850.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1890.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1890.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1930.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1930.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1960.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,1960.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,2000.0
>2015-06-05_12-17-50;zona segura;zona segura establecida: 37.869135,-4.776789,2000.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2020.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2020.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2060.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2060.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2100.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2100.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2140.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2140.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2160.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2160.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2230.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2230.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2260.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2260.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2290.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2290.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2330.0
>2015-06-05_12-17-51;zona segura;zona segura establecida: 37.869135,-4.776789,2330.0
